#timestamp_lkf,x,y,z,qw,qx,qy,qz
1664954577452126503,0,0,0,1,0,0,0
1664954580552126408,0.61979631248380340214,0.68648330108976418629,0.38025413654078737968,0.99999817130892576511,0.0014247586374356768692,0.0011505636937460005965,-0.00055573459905454761481
1664954580752126455,0.028354791872614783232,0.0034967479939676171172,0.99959180595447438833,0.99999850479467611297,0.0013876275154987270394,0.00064345688768591201376,0.00080997386248378292536
1664954580952126503,-0.043251876286664402149,0.0049234093464051451386,0.99905206833182158555,0.99999357642825081882,-0.0029877052208149824063,-0.0017273812861653447311,-0.00097060278297389642691
1664954581152126551,0.025466173206730242234,-0.006746556524101323879,0.99965291876594442044,0.99999877492358080211,-0.00040077783247120097026,-0.0010856818369534156597,0.0010564182679032587623
1664954581452126503,0.0034956127775722322347,-0.054853353145520755696,0.99848830255541909384,0.99999963826502891173,-0.00085081214160390454451,1.6279832798855309453e-05,6.7228082561388065471e-05
1664954581652126551,0.068749015409648839281,-0.050743818400751393438,0.99634263071210371621,0.99997466485386488078,0.0068071522265172679581,0.0020784873851251942783,0.00013196708684470992282
1664954581952126503,0.012035407916497056768,0.01807849094312099017,0.99976413074359837818,0.99999741804075059637,-0.0018420748225511957442,-0.0011576382821110078446,0.00066010750698679602436
1664954582152126551,-0.04555418645839485331,0.0057065916842869868902,0.99894556954193580722,0.99999579597702503708,0.00059315711879087446197,-4.4227803728247044206e-05,-0.0028389140446635815346
1664954582452126503,0.01260518573888429715,-0.0019543075476077032861,0.99991864167766053573,0.99999815717412054994,-0.0015136246764746617496,-0.0011787669500039046813,0.00010145594667243367783
1664954582652126551,4.0089274893249631101e-05,-0.017635722882752506019,0.99984447774204010528,0.99999152375284861005,0.0039851391993196757374,0.00082304923801479164605,0.00063156482245857155713
1664954582952126503,-0.040275625012434514149,0.0061322384305294540263,0.99916979021670238037,0.99997779855696311557,-0.0048998037489797032287,-0.0014997568843500240759,-0.0042603100652248253322
1664954583152126551,0.026927672998474309896,-0.01437894990427772933,0.99953396451873388617,0.99999333316353289369,0.0030890326743073836038,-0.00032999161766590596285,0.0019203664610325636448
1664954583452126503,-0.07255228797938600982,-0.015636644599757498764,0.99724202722038202129,0.9999409797054864546,-0.00093875423495799455251,-0.010791994603717084203,-0.00083300344632062988878
1664954583652126551,-0.13496682800894685417,-0.038388423941237793946,0.99010619846787706333,0.99989232690010509952,0.0068295789614482510857,-0.012821386777580079039,-0.0020757397490734595669
1664954583952126503,-0.030733592906614714407,-0.0046384486445159248819,0.99951684881307667485,0.99990204360680690066,-0.0050685686688828899063,-0.01282341753919024295,0.0024037390242957726479
1664954584152126551,-0.012854240424700624779,0.013896323708240608877,0.99982081429149083363,0.99998809417745493366,-0.0017485761460414412597,-0.0045443498118552787951,-0.0003287334669971502042
1664954584452126503,-0.024543254892999868955,-0.017113337343996611745,0.99955228093592363159,0.9999449542969057747,-0.0027083829637230424046,-0.010134319120157799649,0.00023196970210529114348
1664954584652126551,0.035733347288649693063,-0.039947383285197077263,0.99856263421991420248,0.99992661618503198007,0.0033324856324281238069,-0.010913708521345422825,0.0040685313653781437701
1664954584952126503,-0.051974876670913494614,0.009677620047318532398,0.99860150003155068177,0.99967602194995919263,0.0010265717033557614311,-0.025288775102419634722,-0.0026982103959453289724
1664954585152126551,-0.020063690706918012319,-0.029672026274480973324,0.99935830369892031388,0.9999288180536320958,0.0057612747159079633757,-0.010347372608998551755,-0.0014503848737313291325
1664954585452126503,0.0061918669231879391521,-0.0022436465973617882551,0.99997831318181673588,0.99994779579239689848,-0.0024456344352192303619,-0.0064377789093900726972,0.0075488251590654746603
1664954585652126551,0.00039698095639598731917,0.0070127040187616023273,0.99997533188997489439,0.99998088617446589943,-0.00079497267368383063568,-0.0057571887077809700065,-0.0021107530499734294092
1664954585952126503,0.0041961321976647127097,-0.012433477826050167575,0.99991389684498777068,0.99998094728120234809,-0.0015802390180038386469,-0.0054964270523787123884,0.0023243074424663064982
1664954586152126551,-0.040863269476976792072,-0.033612354897494381434,0.99859922031108006024,0.99998525248765990359,0.0046628750738190987563,-0.0024835284763779323647,-0.0012608274259311999868
1664954586452126503,0.0078833412064064928987,0.019641255639364547242,0.99977601191883602727,0.99999797818890090451,-0.0015739903490380059009,0.0011119748557264176256,0.00057868865741630471679
1664954586652126551,-0.020371319563265089664,0.00090730739756272567927,0.99979207144912773941,0.99998248621916752121,-0.002375934854102748281,0.0032146318683190051521,-0.0043650345708550015653
1664954586952126503,0.019704296234679161137,-0.013656998090856872427,0.99971257224916521,0.9996178928268213415,-8.7606972935806696101e-05,0.027633111988148099936,0.00069064049303106146704
1664954587152126551,0.039753329106365579981,0.0045265559817316150873,0.99919927097446636921,0.99983009752130935777,0.00019762862634294328938,0.018387268539281215185,-0.0012847512539165466348
1664954587452126503,0.033843459143945223144,-0.026624279898006242978,0.99907245382558940161,0.99995829442409511767,-0.00034351388122043911063,0.0091239600551191457622,0.00022351694876692246761
1664954587652126551,-0.012022222086397020557,-0.0016130806745838358659,0.99992642936710229851,0.99998912819548746445,-0.00065808460276212696425,0.0045555675166878972782,-0.00074994419212750813158
1664954587952126503,-0.004085910201437037946,-0.00089517776571892873193,0.99999125195903260099,0.99998418136034694648,0.0023444106822602009225,0.0051126214611098797988,-8.405665227433482844e-05
1664954588152126551,-0.0041523075158427591794,0.024538635338472187392,0.99969025888923179757,0.99999718393341641143,0.0011793775070254464837,0.0014138598894852119972,-0.0014991298432775674362
1664954588452126503,-0.0018650363940210879302,0.01133065379385648011,0.99993406678833229861,0.99999021242455843339,-0.0038743957836441856625,0.0020987166906198677536,0.00040582863435942724247
1664954588652126551,-0.011198898211652192833,-0.015043022686304996852,0.99982413060863095655,0.99999651406865663894,0.0018091566315807982093,0.0012356458989691669614,-0.0014755264036257610769
1664954588952126503,0.0017790474272272088687,-0.010545528266472375609,0.99994281177666999305,0.99998877154664878031,0.0042731573481637422779,0.002048846654044845627,6.5805877795781534886e-05
1664954589152126551,0.025305210485323029884,0.013620168169878895878,0.99958698337929441369,0.99999321920704187239,-0.0021875656097720725009,0.0029496142996629235236,0.00028472499271894153531
1664954589452126503,0.0080337840517605355051,-0.0013796759021921158484,0.9999667768522184641,0.99994728357518736228,-0.0038744778867224501095,0.0095089971046563546986,5.159767905987308449e-05
1664954589652126551,0.011904383358877895435,0.0027954974876506335016,0.9999252326302410232,0.99998229349231981811,-0.0033819352747699619674,0.0045938020575511653507,-0.0016962884955846427738
1664954589952126503,0.004223289375906624267,-0.019056829287515678756,0.99980948239369771269,0.99997422732700258496,-0.00062726533421058293383,0.007073382020338941055,-0.0010600391675511763086
1664954590152126551,0.029292894869291853654,-0.033768460874214173417,0.99900030898912306476,0.99996329913746628826,0.0045865095357797468559,0.0069891344066713928865,0.0018765672364146196438
1664954590452126503,0.012444238219020523767,-0.008581608567934967402,0.99988574193731505346,0.99991133316743696646,0.0014774298037789012315,0.012794471568478871584,-0.0033837402755813130763
1664954590652126551,0.077682664598318434956,-0.011088733090916546783,0.99691646772402320309,0.99990434813332906838,0.00200856053803504268,0.013021680014759427074,0.004207292963476333067
1664954590952126503,0.026451748715321073829,-0.0093680036059208601079,0.99960619520806337501,0.99978843054032928706,-0.0018219218473616491643,0.020439552063030410473,-0.0014158626544694486241
1664954591152126551,0.07392911577037412918,-0.023062728716098327558,0.99699678855329232352,0.99995404892265016272,0.0021972853879774346779,0.0083457997413232173217,0.0041743026631252521524
1664954591452126503,0.040975258108546429303,0.0057630046955405231368,0.99914354123910409378,0.99994303752603241886,0.0014115389598542988497,0.010542066001125135685,0.00089403664078354760491
1664954591652126551,0.02613568810339132395,0.034690610476314817645,0.99905629838970677614,0.99991032088580988901,-0.0086344897892286706642,0.010230679533671984544,0.0003662860406554589352
1664954591952126503,0.05338312946823876165,-0.011294770207230069026,0.99851022511246390057,0.9995022358386324024,-0.00081565149259897194896,0.031524044966802465539,0.00092469048407085949887
1664954592152126551,0.035461040391332139532,-0.019132087377581021015,0.99918790917771860283,0.99996663648704509075,0.0024274538716965430619,0.0077747223805346085679,0.00062631338070791178849
1664954592452126503,0.037666682679096473441,-0.0037957758683745245615,0.99928314961351627499,0.99987429338646260923,-0.00074513473111201006943,0.015828351422238502028,-0.00055739302964524729735
1664954592652126551,0.041053412180603487958,-0.051643305402958313011,0.99782142007244278847,0.99992351551418967581,0.0033078631756987778717,0.011916899522590111704,-0.00011774879216979158088
